CMPLNT_FR_DT,CMPLNT_FR_TM,OFNS_DESC,LOC_OF_OCCUR_DESC,Latitude,Longitude
04/15/2015,10:22:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.656167168,-73.927926981
04/27/2015,20:27:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.637284793,-73.952383355
04/27/2015,20:27:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.637284793,-73.952383355
04/27/2015,17:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.899517777,-73.859054145
04/27/2015,01:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.708727362,-73.964184681
04/21/2015,13:01:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.680377853,-73.867986378
04/19/2015,19:14:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.680373415,-73.892759054
04/19/2015,14:29:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.698439694,-73.831129539
04/17/2015,19:09:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.697400473,-73.951301805
04/17/2015,08:26:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.66494692,-73.878131316
04/16/2015,20:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.62619183,-73.994147437
04/16/2015,20:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.62619183,-73.994147437
04/16/2015,16:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.726290343,-73.73476086
04/15/2015,22:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.854753119,-73.893562353
04/15/2015,17:58:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.822912308,-73.870041304
04/13/2015,11:28:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.85742325,-73.902346124
04/12/2015,03:05:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.691718999,-73.92594131
04/08/2015,21:01:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.856263242,-73.906877332
04/05/2015,17:09:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.773793373,-73.936280628
04/05/2015,03:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.853320229,-73.906024752
04/04/2015,03:27:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.597158964,-74.085105077
04/02/2015,12:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.671110834,-73.913563363
03/31/2015,01:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.679646509,-73.789665005
03/30/2015,14:24:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.750773635,-73.987073289
03/30/2015,10:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.609645819,-73.757496513
03/26/2015,17:12:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.830641293,-73.874875576
03/26/2015,14:47:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.701000588,-73.770822101
03/26/2015,13:59:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.675399421,-73.881118891
03/25/2015,03:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.829987943,-73.900084589
03/24/2015,06:49:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.608346224,-73.967479881
03/22/2015,02:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.70649232,-73.878599993
03/21/2015,15:55:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.63068216,-73.973557573
03/20/2015,11:46:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.805364044,-73.937662763
03/19/2015,07:43:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.830798914,-73.826948796
03/18/2015,01:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.800360728,-73.943616233
03/17/2015,20:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.842270296,-73.925130393
03/14/2015,15:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.68354911,-73.988492488
03/14/2015,01:09:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.704519831,-73.893470403
03/13/2015,20:26:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.865383016,-73.893201875
03/13/2015,01:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.905239663,-73.845573705
08/08/2014,23:46:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.816087661,-73.895824354
03/10/2015,14:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.662613939,-73.946763988
03/09/2015,15:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.831240768,-73.91917319
03/06/2015,14:51:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.758451779,-73.81543074
03/06/2015,12:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.592478755,-73.799697347
03/04/2015,22:02:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.850289992,-73.899417923
03/04/2015,00:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.861894559,-73.85766248
03/03/2015,16:42:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.838778865,-73.864701374
02/27/2015,17:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.67135982,-73.881811023
08/10/2014,05:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.67551445,-73.901159612
02/25/2015,13:44:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.660083495,-73.91896247
02/23/2015,16:39:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.720813298,-73.978135911
02/22/2015,22:48:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.658424134,-73.929142764
02/22/2015,18:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.64312628,-73.908093647
02/20/2015,02:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.74239378,-73.954231702
02/19/2015,15:26:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.863992687,-73.900731263
02/19/2015,15:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.879168036,-73.854139507
02/19/2015,13:57:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.69522897,-73.976211379
02/19/2015,09:12:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.669165105,-73.891284691
02/16/2015,01:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.636818967,-74.118653127
02/16/2015,00:03:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.796341237,-73.941199816
02/14/2015,08:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.72906475,-73.811020132
02/13/2015,23:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.687875653,-73.85360602
11/20/2014,23:14:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.669404648,-73.863639075
02/01/2015,23:16:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.820396616,-73.954723617
02/01/2015,04:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.862687276,-73.866424221
01/31/2015,14:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.778463961,-73.92139645
01/28/2015,12:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.821664228,-73.918856034
07/30/2014,21:41:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.636560937,-74.088153047
01/27/2015,14:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.635141912,-73.947895611
01/25/2015,23:34:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.687024772,-73.920815537
01/25/2015,23:19:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.679125323,-73.773914941
01/25/2015,23:19:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.679125323,-73.773914941
01/25/2015,14:43:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.742237852,-73.991192516
01/25/2015,03:18:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.668719174,-73.768063618
01/24/2015,21:37:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.575871566,-74.003032428
01/24/2015,05:40:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.655610001,-73.750968253
01/24/2015,05:40:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.655610001,-73.750968253
01/24/2015,05:40:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.655610001,-73.750968253
01/22/2015,05:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.811052926,-73.880721259
01/21/2015,22:47:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.757317199,-73.98788056
01/20/2015,08:02:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.588009462,-73.807286023
01/20/2015,22:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.594032466,-74.068984221
01/20/2015,21:34:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.754448963,-73.988115693
01/20/2015,15:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.69701447,-73.814630726
01/18/2015,11:17:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.591381869,-73.810005541
01/17/2015,17:11:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.766905006,-73.963731019
01/16/2015,18:54:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.855589815,-73.902377735
01/13/2015,13:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.757702098,-74.000586201
01/12/2015,22:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.815180724,-73.903950729
01/12/2015,15:28:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.772776849,-73.925508182
01/12/2015,10:06:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.639483032,-73.945449264
01/11/2015,13:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.633217286,-73.92258713
01/10/2015,23:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.635529133,-74.091365534
01/10/2015,02:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.609776567,-73.750613393
01/08/2015,17:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.674986972,-73.945849231
12/27/2014,16:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.670380374,-73.799020002
01/06/2015,22:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.664505097,-73.811130945
01/06/2015,19:34:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.627427439,-73.92099432
01/04/2015,16:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.588491921,-73.991868066
01/04/2015,15:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.753631686,-73.964579225
01/03/2015,19:38:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.677010916,-73.898651772
01/02/2015,19:28:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.78556509,-73.946142079
01/02/2015,02:33:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.730261069,-73.814148568
01/01/2015,07:23:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.826517752,-73.818414435
01/01/2015,02:51:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.816465657,-73.907807308
12/29/2014,17:55:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.664391031,-73.884721413
12/30/2014,17:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.84776253,-73.913463946
12/30/2014,13:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.821171696,-73.921042512
12/30/2014,04:08:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.684830325,-73.907906368
12/29/2014,20:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.735981979,-73.954084552
12/28/2014,19:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.710783222,-73.996632474
12/26/2014,19:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.846064155,-73.841630447
12/25/2014,14:34:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.700109137,-73.824211715
12/24/2014,16:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.814729212,-73.949200086
12/21/2014,05:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.636791411,-74.136095397
12/20/2014,14:48:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.695712991,-73.946366119
12/20/2014,14:48:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.695712991,-73.946366119
12/20/2014,12:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.698330894,-73.917495073
12/20/2014,07:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.762043893,-73.827329581
12/19/2014,21:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.750538385,-73.876877544
12/17/2014,01:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.644225174,-73.882086103
12/17/2014,01:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.644225174,-73.882086103
12/12/2013,06:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.683990932,-73.798553521
12/15/2014,16:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.654621066,-73.952893562
12/15/2014,00:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.636029316,-73.933547787
12/14/2014,04:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.851316088,-73.902116523
12/08/2014,16:29:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.844573403,-73.917516102
12/08/2014,16:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.827380775,-73.910491364
12/08/2014,11:40:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.599581441,-74.082965552
12/06/2014,22:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.69672775,-73.929592511
12/06/2014,17:23:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.829155253,-73.915988655
12/05/2014,17:55:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.680048726,-73.775909194
12/04/2014,18:09:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.741468734,-73.868532944
12/03/2014,17:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.830641293,-73.874875576
12/02/2014,22:57:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.837392476,-73.916451675
12/02/2014,02:24:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.579706005,-73.956258358
12/02/2014,00:47:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.887313634,-73.847271758
12/01/2014,14:33:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.701590715,-73.780683987
11/11/2014,21:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.672522334,-73.891672161
11/28/2014,08:47:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.662767503,-73.907529526
11/27/2014,18:32:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.817473083,-73.898156068
11/26/2014,08:33:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.735043882,-73.862025325
11/26/2014,08:33:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.735043882,-73.862025325
11/24/2014,14:57:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.757664831,-73.875326691
11/21/2014,19:33:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.843272295,-73.934443112
11/21/2014,14:23:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.656027308,-73.887114557
11/19/2014,02:38:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.676980833,-73.937310479
11/17/2014,05:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.84554944,-73.932771042
11/16/2014,08:42:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.834522408,-73.917705635
11/15/2014,01:42:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.826701321,-73.915774955
11/13/2014,18:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.854952367,-73.901579787
11/13/2014,06:39:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.671110834,-73.913563363
11/12/2014,16:58:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.853587401,-73.900591356
11/10/2014,10:49:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.824144257,-73.917172879
11/10/2014,10:49:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.824144257,-73.917172879
11/09/2014,06:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.856765561,-73.900351634
11/09/2014,01:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.60519437,-73.757793586
11/08/2014,23:36:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.765303061,-73.815671674
11/08/2014,20:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.677598677,-73.744782445
11/07/2014,12:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.842491977,-73.881741914
11/02/2014,17:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.858373133,-73.899402084
11/02/2014,00:03:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.861575533,-73.908493126
10/31/2014,04:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.743481264,-73.874003537
10/26/2014,00:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.844139945,-73.900388618
10/24/2014,22:08:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.676738766,-73.895122697
10/24/2014,22:08:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.676738766,-73.895122697
10/24/2014,21:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.638766013,-73.896580397
10/24/2014,03:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.726290343,-73.73476086
10/23/2014,14:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.697060086,-73.934615728
10/23/2014,12:51:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.714903287,-73.824107767
10/23/2014,09:14:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.65713067,-73.919762571
10/22/2014,23:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.873078331,-73.844230985
10/21/2014,01:07:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.65690638,-73.885091156
10/19/2014,17:48:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.626829336,-73.934515211
10/18/2014,23:56:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.845880666,-73.886177945
10/18/2014,15:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.684231517,-73.910824127
10/18/2014,01:42:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.816122327,-73.897757119
10/16/2014,09:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.808170827,-73.926523367
10/15/2014,15:37:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.840128482,-73.923694411
10/15/2014,12:24:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.761645718,-73.98843929
10/15/2014,10:47:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.639844757,-73.965115244
10/12/2014,12:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.667909427,-73.932600428
10/11/2014,08:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.574751004,-73.987121747
10/10/2014,18:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.886611515,-73.843562757
10/10/2014,14:42:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.668854705,-73.867493702
10/08/2014,12:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.696271399,-73.798743611
10/08/2014,12:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.633106542,-74.086447943
10/06/2014,09:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.648850747,-73.951016511
10/05/2014,11:33:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.67500776,-74.006577149
10/05/2014,03:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.863120505,-73.895237307
10/05/2014,03:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.863120505,-73.895237307
10/02/2014,18:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.856997627,-73.928251606
10/02/2014,03:03:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.678515899,-73.929121418
09/28/2014,03:19:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.855578216,-73.863839389
09/29/2014,16:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.811407098,-73.90776374
09/27/2014,07:47:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.798500915,-73.945940189
09/26/2014,23:19:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.671130002,-73.913502055
09/26/2014,17:28:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.632227774,-73.938462176
09/25/2014,20:42:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.669708425,-73.874932351
09/25/2014,17:05:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.833952779,-73.876134149
09/25/2014,12:53:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.704028873,-73.93930478
09/22/2014,20:38:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.585944324,-74.101263312
09/21/2014,19:51:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.688023099,-73.86890154
09/21/2014,16:41:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.660674418,-73.916240484
09/21/2014,12:03:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.859303018,-73.840463782
09/21/2014,01:14:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.828394693,-73.942356691
09/20/2014,03:55:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.687478212,-73.820992597
09/11/2014,23:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.634956371,-73.896719609
09/09/2014,04:49:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.76131858,-73.8232488
09/09/2014,04:49:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.76131858,-73.8232488
09/08/2014,17:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.757266081,-73.831575981
09/07/2014,15:49:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.84304924,-73.909082427
09/07/2014,02:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.695548957,-73.9477871
09/06/2014,19:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.810979844,-73.949022325
09/06/2014,06:58:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.680404582,-73.909899053
09/06/2014,01:38:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.671568322,-73.916068187
09/05/2014,20:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.854612389,-73.884232679
09/05/2014,14:13:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.660216069,-73.949123116
09/05/2014,05:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.800485277,-73.935146227
09/03/2014,20:14:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.574301425,-73.994072789
09/03/2014,03:47:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.668060207,-73.878799712
09/02/2014,16:07:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.673179794,-73.912763975
09/01/2014,23:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.807893289,-73.917911949
09/01/2014,03:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.663824117,-73.952411269
09/01/2014,00:27:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.820997577,-73.895393945
08/31/2014,22:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.86512331,-73.888498643
08/31/2014,22:14:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.543896351,-74.20141562
08/31/2014,21:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.648867133,-73.9508219
08/31/2014,00:33:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.877730011,-73.841786453
08/29/2014,23:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.674495687,-73.930571326
08/29/2014,23:18:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.657826599,-73.903820469
08/26/2014,16:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.575934395,-73.991135245
08/22/2014,15:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.740261399,-73.878870458
08/22/2014,14:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.836266064,-73.911328663
08/22/2014,01:24:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.699800317,-73.983732786
08/21/2014,18:59:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.737574427,-74.009921178
08/20/2014,22:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.575442769,-73.987794763
08/20/2014,00:44:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.687809352,-73.943350821
08/19/2014,22:32:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.677878466,-73.79708301
08/19/2014,13:05:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.786731898,-73.941132468
08/18/2014,19:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.662767503,-73.907529526
08/17/2014,02:53:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.830584711,-73.947554665
08/17/2014,02:53:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.830584711,-73.947554665
